resource_type,resource_id,source_id,match_method
leaders,Douglas Stebila,uwaterloo-iqc,mapped
leaders,Tony Hansen,at-t-labs,mapped
leaders,Tirumaleswar Reddy,nokia,mapped
leaders,Tanja Lange,tue-coding,mapped
leaders,Tanuj Khattar,google-quantum-ai,mapped
leaders,Thiago Bergamaschi,google-quantum-ai,mapped
leaders,Jean-Pierre Tillich,inria-crypto,mapped
leaders,Tjerand Silde,ntnu-crypto,mapped
leaders,Tsuyoshi Takagi,u-tokyo-q,mapped
leaders,Valentin Vasseur,inria-crypto,mapped
leaders,Vitalik Buterin,eth-foundation,mapped
leaders,Tim Polk,nist-csrc,mapped
leaders,Yoav Weiss,eth-foundation,mapped
leaders,Gilles Zémor,university-of-bordeaux,mapped
leaders,Steven Paul Vaile,quantum-security-defence,direct
leaders,Lori Beer,jpmorganchase,mapped
leaders,Dr. Burt Kaliski Jr.,verisign,mapped
leaders,Prof. Jung Hee Cheon,seoul-national-university,mapped
leaders,Jack Lloyd,botan-project,mapped
leaders,Matt Caswell,openssl-foundation,mapped
leaders,Moreno Ambrosin,google,mapped
leaders,René Meusel,rohde-schwarz-cybersecurity,mapped
leaders,Simon Warta,kullo-gmbh,mapped
leaders,Robert Griesemer,google,mapped
leaders,Rob Pike,google,mapped
leaders,Richard Barnes,cisco-systems,mapped
leaders,Jack Grigg,electric-coin-company,mapped
leaders,Michael Rosenberg,cloudflare,mapped
leaders,Linus Färnstrand,mullvad-vpn-ab,mapped
leaders,Matthias J. Kannwischer,chelpis-quantum-corp,mapped
leaders,Thing-han Lim,academia-sinica,mapped
leaders,Daiki Ueno,red-hat,mapped
leaders,Eric Long,chinese-university-of-hong-kong,mapped
leaders,Bruno Grieder,cosmian-sas,mapped
leaders,Peter Dettman,keyfactor,mapped
leaders,Jeffrey Stedfast,microsoft,mapped
leaders,Richard Levitte,openssl-project,mapped
leaders,Stephen Henson,openssl-project,mapped
leaders,Thomas Holenstein,google,mapped
leaders,Jürg Wullschleger,google,mapped
leaders,Russ Cox,google,mapped
leaders,Hanno Becker,amazon-aws,mapped
leaders,Joost Roland Renes,nxp-semiconductors-nv,mapped
leaders,Santosh Ghosh,intel,mapped
leaders,Tobias Schneider,nxp-semiconductors-nv,mapped
leaders,Ranganathan Mavureddi Dhanasekaran,nokia,mapped
leaders,Eun Kyung Kim,samsung-sds-co-ltd,mapped
leaders,Keunyoung Park,samsung-electronics-co,mapped
leaders,Jonathan William Edwards,ibm-research,mapped
leaders,Xinmiao Zhang,ohio-state-university,mapped
leaders,Christian Wentz,ares-technologies,mapped
leaders,Xiaoyun Wang,tsinghua-ql,mapped
leaders,Utsav Banerjee,indian-institute-of-science,mapped
leaders,Kevin Yeo,google,mapped
leaders,John A. Nix,iot-and-m2m-technologies-llc,mapped
leaders,Joohee Lee,sungshin-women-s-university,mapped
compliance,NIST,nist-csrc,direct
compliance,ENISA,enisa,direct
compliance,ISO-IEC,iso-iec-sc27,direct
compliance,IETF,ietf,direct
compliance,FIPS-140-3,nist-csrc,direct
compliance,COMMON-CRITERIA,iso-iec-sc27,direct
compliance,ANSSI,anssi,direct
compliance,CNSA-2,nsa-advisory,direct
compliance,EIDAS,ec,direct
compliance,PCI-DSS,pci-ssc,direct
compliance,HIPAA,hhs,direct
compliance,GSMA-NG116,gsma,direct
compliance,ETSI-TS103744,etsi-cyber,direct
compliance,DORA,ec,mapped
compliance,SWIFT-CSP,swift,direct
compliance,ISO-27001,iso-iec-sc27,direct
compliance,SOC-2,aicpa,direct
compliance,GDPR,enisa,direct
compliance,HITECH,hhs,direct
compliance,FDA-21CFR11,fda,direct
compliance,FEDRAMP,cisa,direct
compliance,DISA-STIG,disa,direct
compliance,ISO-SAE-21434,iso-iec-sc27,direct
compliance,UN-ECE-WP29,unece,direct
compliance,NERC-CIP,nerc,direct
compliance,DO-326A,rtca,direct
compliance,RTCA-DO-355A,rtca,direct
compliance,FERPA,omb,direct
compliance,NIS2,enisa,direct
compliance,COPPA,ftc,direct
compliance,TISAX,iso-iec-sc27,direct
compliance,TSA-PIPELINE,cisa,direct
compliance,NIST-IR-8547,nist-csrc,direct
compliance,ASD-ISM,acsc,direct
compliance,CCCS-ITSM,cccs,direct
compliance,EU-REC-2024-1101,ec,direct
compliance,BSI-TR-02102,bsi,direct
compliance,UK-NCSC,ncsc-uk,direct
compliance,CRYPTREC,cryptrec,direct
compliance,MAS-CIRCULAR,csa-singapore,direct
compliance,KPQC-STD,kisa,direct
compliance,KCMVP,nist-csrc,direct
compliance,INCD-PQC,incd-israel,direct
compliance,BOI-PQC,boi-israel,direct
compliance,OSCCA-NGCC,iccs-china,direct
compliance,NCSC-CH,bsi,mapped
compliance,NCSC-NL,ncsc-nl,direct
compliance,EUCC,enisa,direct
compliance,ANSSI-BODY,anssi,direct
compliance,CRYPTREC-BODY,cryptrec,direct
compliance,KISA-BODY,kisa,direct
compliance,OSCCA-BODY,iccs-china,direct
compliance,ETSI,etsi-cyber,direct
compliance,BSI,bsi,direct
compliance,NSA,nsa-advisory,direct
compliance,CMMC,dod-cio,direct
compliance,FISMA,cisa,direct
compliance,EU-CRA,enisa,direct
compliance,INDIA-DST-PQC,cisa,direct
compliance,HKMA-PQC,hkma,direct
compliance,CISA-PQC-PROCUREMENT,nsa-advisory,direct
compliance,G7-CEG-PQC,g7-ceg,direct
compliance,PKCS11-V32,oasis,direct
compliance,CAB-FORUM-SMC013,pki-consortium,direct
compliance,ACVP,nist-csrc,direct
compliance,TAIWAN-MODA-PQC,dod-cio,direct
compliance,MALAYSIA-NACSA-PQC,nacsa-malaysia,direct
compliance,SAUDI-NCA-PQC,saudi-nca,direct
compliance,BIS-158-PQC,bis,direct
compliance,3GPP-PQC,etsi-cyber,direct
compliance,NIST-NCCOE-PQC,nist-csrc,direct
compliance,NIST-SP800-131A,nist-csrc,direct
compliance,INDIA-CERTIN-CBOM,cert-in,direct
compliance,SPAIN-CCN-PQC,ccn-spain,direct
compliance,BAHRAIN-NCSC-PQC,bahrain-ncsc,direct
compliance,JORDAN-CBJ-PQC,cbj-jordan,direct
compliance,EUROPOL-QSFF,fs-isac,direct
compliance,IEEE-1609-PQC,ieee-sa,direct
compliance,OASIS-PKCS11,oasis,direct
compliance,3GPP-SA3,etsi-cyber,direct
compliance,ASC-X9,ascx9,direct
compliance,PKI-CONSORTIUM,pki-consortium,direct
compliance,CSA-QSC,csa-cloud,direct
compliance,ITU-T-SG17,itu,direct
compliance,NIST-SP800-208,nist-csrc,direct
compliance,ISO-19790,iso-iec-sc27,direct
compliance,ETSI-QKD-SERIES,etsi-cyber,direct
compliance,ANSSI-CERT,anssi,direct
compliance,JCMVP,cryptrec,direct
compliance,BRAZIL-ANPD-PQC,enisa,direct
compliance,DFS-NYCRR-500,nydfs,direct
compliance,ETSI-EN-303645,etsi-cyber,direct
compliance,PQCA,pqca,direct
compliance,QED-C,nist-csrc,direct
compliance,APRA-CPS-234,apra,direct
compliance,ACSC-ESSENTIAL-EIGHT,acsc,direct
compliance,AU-PRIVACY-ACT,oaic,direct
compliance,AUSTRAC-AML-CTF,austrac,direct
compliance,OSFI-B13-PQC,osfi,direct
compliance,UK-DSIT-CNI-PQC,uk-dsit,direct
compliance,ACPR,acpr-france,direct
compliance,AMF-FR,amf-france,direct
compliance,NG-NDPR,ndpc-nigeria,mapped
compliance,KE-DPA,odpc-kenya,mapped
compliance,AU-MALABO,auc-africa,mapped
compliance,EUCC-V2,enisa,direct
compliance,BSI-PQC-ADVISORY,bsi,direct
compliance,PRA-SS2-21,pra-uk,direct
compliance,ICO-UK-ENC,ico-uk,direct
compliance,NSM-NO-GP,nsm-norway,direct
compliance,MSB-SE-CYB,msb-sweden,direct
compliance,NCSC-FI-PQC,ncsc-fi,direct
compliance,CHILE-ANCI,anci-chile,direct
compliance,MEXICO-CNBV-CUB,cnbv-mexico,direct
compliance,BRAZIL-BACEN-4893,bacen-brazil,direct
compliance,ID-PDP,indonesia-pdp-authority-komdigi,mapped
compliance,ID-PDP,badan-siber-dan-sandi-negara-bssn,mapped
compliance,TH-PDPA,national-cyber-security-agency-thailand,mapped
compliance,TH-PDPA,electronic-transactions-development-agency-etda,mapped
compliance,VN-CYBER,vietnam-ministry-of-information-and-communications,mapped
compliance,VN-CYBER,vietnam-ministry-of-public-security-a05,mapped
compliance,PH-DPA,national-privacy-commission-philippines,mapped
compliance,AT-NIS2,austrian-federal-ministry-of-the-interior-bmi,mapped
compliance,AT-NIS2,a-sit-secure-information-technology-center-austria,mapped
compliance,PL-NCSC,ministry-of-digital-affairs-poland,mapped
compliance,PL-NCSC,nask-national-research-institute,mapped
compliance,CO-LEY1581,superintendencia-de-industria-y-comercio-colombia,mapped
compliance,CO-LEY1581,ministerio-tic-colombia,mapped
compliance,CO-LEY1581,colcert-colombia,mapped
compliance,PE-LDP,autoridad-nacional-de-protecci-n-de-datos-personales-peru,mapped
compliance,PE-LDP,secretar-a-de-gobierno-y-transformaci-n-digital-peru,mapped
compliance,UY-LPDP,unidad-reguladora-y-de-control-de-datos-personales-uruguay,mapped
compliance,UY-LPDP,agesic-uy,mapped
compliance,RU-TC26,federal-security-service-of-the-russian-federation-fsb,mapped
compliance,RU-TC26,tc26-russia,mapped
compliance,TR-KVKK,ki-isel-verileri-koruma-kurumu-kvkk,mapped
compliance,TR-KVKK,information-and-communication-technologies-authority-btk,mapped
compliance,TR-KVKK,t-bi-tak-bi-lgem,mapped
compliance,faa-ac-119-1-ansp,faa-us,mapped
compliance,cisa-pqc-initiative,cisa,direct
compliance,bsi-cc-certification,bsi,direct
compliance,etsi-ts-104-015-qsc-hybrid-key-exchange,etsi,direct
compliance,cert-in-directions-70b-2022,cert-in,direct
compliance,rbi-cyber-security-framework-2016,rbi-india,mapped
compliance,gsma-pq-01,gsma,direct
compliance,gsma-pq-02,gsma,direct
compliance,gsma-pq-03,gsma,direct
compliance,3gpp-rel19-pqc-study,etsi-cyber,direct
compliance,3gpp-rel20-pqc,etsi-cyber,direct
compliance,FIPS-203,nist-csrc,direct
compliance,FIPS-204,nist-csrc,direct
compliance,FIPS-205,nist-csrc,direct
compliance,OMB-M-23-02,omb,direct
compliance,EO-14412,omb,mapped
compliance,US-QCCPA,us-congress,direct
compliance,IETF-TLS-MLKEM,ietf,direct
compliance,OMB-M-26-15,omb,direct
compliance,CRI-PROFILE-CYBER-RISK-INSTITU,cyber-risk-institute,mapped
compliance,CZ-NUKIB-MIN-CRYPTO-REQS,nukib,direct
compliance,US-CISA-PQC-PRODUCT-CATEGORIES,cisa-pqc-products,direct
compliance,AISEP-AUSTRALIAN-INFORMATION-S,aisep,direct
compliance,CANADIAN-COMMON-CRITERIA-SCHEM,cccs-cc,direct
compliance,BSI-COMMON-CRITERIA-CERTIFICAT,bsi-cc-scheme,direct
compliance,ANSSI-COMMON-CRITERIA-CERTIFIC,anssi-cc-scheme,direct
compliance,IC3S-INDIAN-COMMON-CRITERIA-CE,ic3s,direct
compliance,OCSI-ORGANISMO-DI-CERTIFICAZIO,ocsi,direct
compliance,JISEC-JAPAN-IT-SECURITY-EVALUA,jisec,direct
compliance,ITSCC-IT-SECURITY-CERTIFICATIO,itscc,direct
compliance,MYCC-MALAYSIAN-COMMON-CRITERIA,mycc,direct
compliance,NSCIB-NETHERLANDS-SCHEME-FOR-C,nscib,direct
compliance,SERTIT-NORWEGIAN-CERTIFICATION,sertit,direct
compliance,NASK-COMMON-CRITERIA-CERTIFICA,nask-cc,direct
compliance,NCSA-QATAR-COMMON-CRITERIA-SCH,ncsa-qa-qccs,direct
compliance,CSEC-SWEDISH-CERTIFICATION-BOD,csec,direct
compliance,SCCS-SINGAPORE-COMMON-CRITERIA,sccs,direct
compliance,NIAP-NATIONAL-INFORMATION-ASSU,niap,direct
compliance,PSD2-REVISED-PAYMENT-SERVICES-,european-banking-authority,mapped
compliance,CCCS-ITSP-40-111-CRYPTOGRAPHIC,cccs,mapped
compliance,INDIA-DPDP-ACT-2023,data-protection-board-of-india,mapped
compliance,BNM-RMIT-RISK-MANAGEMENT-IN-TE,bank-negara-malaysia,mapped
compliance,OJK-POJK-11-2022-IT-IMPLEMENTA,otoritas-jasa-keuangan,mapped
compliance,SAMA-CYBER-SECURITY-FRAMEWORK-,saudi-central-bank,mapped
compliance,SFC-CIRCULAR-EXTERNA-007-2018-,superintendencia-financiera-de-colombia,mapped
compliance,SBS-RESOLUCION-504-2021-INFORM,superintendencia-de-banca-seguros-y-afp,mapped
migrate,BTQ Bitcoin Quantum,ietf,direct
migrate,Hitachi DoMobile,secom,direct
migrate,Project Eleven Solana PQC,ietf,direct
migrate,SEALSQ Quantum Shield QS7001,ietf,direct
migrate,Forward Edge-AI Isidore Quantum,nist-csrc,direct
migrate,QuSecure QuProtect R3,qusecure,direct
migrate,SandboxAQ AQtive Guard,sandboxaq,direct
migrate,01 Quantum IronCAP,cmvp,direct
migrate,Bouncy Castle C# .NET,bouncy-castle,direct
migrate,Bouncy Castle Java,bouncy-castle,direct
migrate,Bouncy Castle Java LTS,bouncy-castle,direct
migrate,OpenSSL,openssl-project,direct
migrate,Google Tink,google,direct
migrate,Botan,oqs-project,direct
migrate,SafeLogic CryptoComply,nist-csrc,direct
migrate,SAP Cryptographic Library,sap,direct
migrate,PQShield PQSDK,pqshield,direct
migrate,Go stdlib crypto/mlkem,nist-csrc,direct
migrate,RustCrypto ml-kem,nist-csrc,direct
migrate,RustCrypto ml-dsa,nist-csrc,direct
migrate,pqcrypto,oqs-project,direct
migrate,liboqs-rust (oqs crate),oqs-project,direct
migrate,mlkem-native,pqca,direct
migrate,leancrypto,oqs-project,direct
migrate,Cosmian covercrypt,microsoft,direct
migrate,pqm4,oqs-project,direct
migrate,HQC Algorithm,nist-csrc,direct
migrate,citadel_pqcrypto,microsoft,direct
migrate,Microsoft SymCrypt,microsoft,direct
migrate,AWS-LC,amazon-aws,direct
migrate,Nvidia cuPQC,cmvp,direct
migrate,Cisco IOS XE PQC,cisco-systems,direct
migrate,Google ALTS,google,direct
migrate,Apple PQ3 / CoreCrypto,apple,direct
migrate,Entrust nShield,entrust,direct
migrate,Thales Luna HSM,thales-research,direct
migrate,HashiCorp Vault,microsoft,direct
migrate,Entrust KeyControl,entrust,direct
migrate,IBM Guardium Key Lifecycle Manager,ibm-research,direct
migrate,Oracle Key Vault,oracle,direct
migrate,Utimaco ESKM,cmvp,direct
migrate,Keyfactor EJBCA,keyfactor,direct
migrate,Venafi Trust Protection Platform,pki-consortium,direct
migrate,AWS s2n-tls,amazon-aws,direct
migrate,BoringSSL,google,direct
migrate,GnuTLS,ietf,direct
migrate,LibreSSL,oqs-project,direct
migrate,rustls,pqca,direct
migrate,wolfSSL,wolfssl,direct
migrate,SignServer,keyfactor,direct
migrate,strongSwan,strongswan,direct
migrate,Signal,microsoft,direct
migrate,OpenSSH,openssh,direct
migrate,wolfSSH,wolfssl,direct
migrate,liboqs,oqs-project,direct
migrate,oqs-provider,oqs-project,direct
migrate,SSLyze,oqs-project,direct
migrate,testssl.sh,oqs-project,direct
migrate,Cryptosense Analyzer,cmvp,direct
migrate,ISARA Radiate,cmvp,direct
migrate,wolfBoot,wolfssl,direct
migrate,Windows Server 2025,microsoft,direct
migrate,Android 16,cmvp,direct
migrate,iOS 26 / macOS 26,apple,direct
migrate,Juniper Junos OS,juniper-networks,direct
migrate,Palo Alto PAN-OS,palo-alto,direct
migrate,Fortinet FortiOS,fortinet,direct
migrate,Check Point Quantum,cmvp,direct
migrate,Sophos XGS,cmvp,direct
migrate,SonicWall NSa / TZ (SonicOS),cmvp,direct
migrate,SandboxAQ Sandwich,sandboxaq,direct
migrate,Cloudflare CIRCL,cloudflare,direct
migrate,Mullvad VPN App,ietf,direct
migrate,ExpressVPN Lightway,ietf,direct
migrate,Tuta Mail,ietf,direct
migrate,Keyfactor AgileSec Analytics,keyfactor,direct
migrate,Futurex CryptoHub,nist-csrc,direct
migrate,Arqit Encryption Intelligence,cmvp,direct
migrate,Samsung S3SSE2A eSE,nist-csrc,direct
migrate,Thales payShield 10K,thales-research,direct
migrate,Cryptomathic CKMS,pki-consortium,direct
migrate,Securosys Primus HSM,cmvp,direct
migrate,Marvell LiquidSecurity 2,nist-csrc,direct
migrate,Google Cloud HSM,google,direct
migrate,Entrust PKI,entrust,direct
migrate,Microsoft AD CS,microsoft,direct
migrate,smallstep Certificate Authority,pki-consortium,direct
migrate,PQClean,oqs-project,direct
migrate,CRYSTALS Reference Implementations,ku-leuven-cosic,direct
migrate,IBM Quantum Safe Toolkit,ibm-research,direct
migrate,jose4j,ietf,direct
migrate,Nimbus JOSE+JWT,ietf,direct
migrate,jsonwebtoken (auth0),microsoft,direct
migrate,go-jose v4,microsoft,direct
migrate,Spring Security OAuth2,microsoft,direct
migrate,coreboot,microsoft,direct
migrate,U-Boot,microsoft,direct
migrate,Linux IMA/EVM,nist-csrc,direct
migrate,ARM Trusted Firmware (TF-A),microsoft,direct
migrate,VeraCrypt,microsoft,direct
migrate,BitLocker (Windows),microsoft,direct
migrate,FileVault (macOS),apple,direct
migrate,MongoDB Queryable Encryption,microsoft,direct
migrate,SQL Server TDE/Always Encrypted,microsoft,direct
migrate,PostgreSQL pgcrypto,ietf,direct
migrate,MySQL Enterprise Encryption,ietf,direct
migrate,CockroachDB Encryption,microsoft,direct
migrate,Proton Mail,microsoft,direct
migrate,GnuPG,ietf,direct
migrate,Adobe Acrobat Sign,ietf,direct
migrate,DigiCert SigningHub,digicert,direct
migrate,GlobalSign Digital Signing Service,ietf,direct
migrate,sigstore/cosign,pqca,direct
migrate,Microsoft SignTool,microsoft,direct
migrate,Apple codesign,apple,direct
migrate,Notary Project,pqca,direct
migrate,GPG Code Signing,ietf,direct
migrate,DigiCert Software Trust Manager,digicert,direct
migrate,AWS KMS (Cloud Gateway),amazon-aws,direct
migrate,Google Cloud KMS (Cloud Gateway),google,direct
migrate,Fortanix Data Security Manager,cmvp,direct
migrate,Thales CipherTrust Manager,thales-research,direct
migrate,Nginx,microsoft,direct
migrate,Apache HTTP Server,microsoft,direct
migrate,Envoy Proxy,microsoft,direct
migrate,Node.js,ietf,direct
migrate,F5 BIG-IP,cmvp,direct
migrate,HAProxy,microsoft,direct
migrate,Okta Integration Network,ietf,direct
migrate,Kong API Gateway,microsoft,direct
migrate,AWS Application Load Balancer (ALB),amazon-aws,direct
migrate,Cloudflare Edge Network,cloudflare,direct
migrate,JFrog Artifactory,ietf,direct
migrate,Sonatype Nexus,ietf,direct
migrate,CyberArk Conjur,nist-csrc,direct
migrate,Keyfactor Command,keyfactor,direct
migrate,Venafi TLS Protect,iec,direct
migrate,AppViewX CERT+,iec,direct
migrate,Okta Workforce Identity,iec,direct
migrate,Keycloak,microsoft,direct
migrate,Ping Identity PingFederate,iec,direct
migrate,ForgeRock Access Management (AM),iec,direct
migrate,SailPoint Identity Security Cloud,iec,direct
migrate,Thales CipherTrust Data Security Platform,thales-research,direct
migrate,IBM Security Guardium Data Protection,ibm-research,direct
migrate,Virtru Data Protection,ietf,direct
migrate,Auth0 (Okta Customer Identity),microsoft,direct
migrate,Intel TDX (Trust Domain Extensions),cmvp,direct
migrate,AMD SEV-SNP (Secure Encrypted Virtualization),microsoft,direct
migrate,ARM Confidential Compute Architecture (CCA),microsoft,direct
migrate,Google Cloud KMS,google,direct
migrate,AWS KMS,amazon-aws,direct
migrate,Azure Key Vault,microsoft,direct
migrate,Thales Luna Cloud HSM (DPoD),thales-research,direct
migrate,AWS CloudHSM,amazon-aws,direct
migrate,ID Quantique Quantis QRNG,etsi-cyber,direct
migrate,Quantinuum Quantum Origin,quantinuum,direct
migrate,QuintessenceLabs qStream,etsi-cyber,direct
migrate,ID Quantique Cerberis XGR QKD,etsi-cyber,direct
migrate,Toshiba QKD System,etsi-cyber,direct
migrate,Thales High Speed Encryptor (HSE),thales-research,direct
migrate,Senetas CN7000 Series,cmvp,direct
migrate,Adva Network Security FSP 3000 S-Flex,gsma,direct
migrate,Ciena WaveLogic 6 Extreme,gsma,direct
migrate,EJBCA,pki-consortium,direct
migrate,DigiCert Trust Lifecycle Manager,digicert,direct
migrate,IBM Guardium Quantum Safe,ibm-research,direct
migrate,Google Chrome,cmvp,direct
migrate,Microsoft Edge,microsoft,direct
migrate,Mozilla Firefox,mozilla,direct
migrate,Apple Safari,apple,direct
migrate,Crypto4A QxHSM,cmvp,direct
migrate,Securosys CloudHSM,cmvp,direct
migrate,Imperva WAF,nist-csrc,direct
migrate,Venafi CodeSign Protect,pki-consortium,direct
migrate,RPM Signing (rpm-sign),red-hat,direct
migrate,Garantir GaraTrust,pki-consortium,direct
migrate,Java jarsigner (JDK),nist-csrc,direct
migrate,Mbed TLS,microsoft,direct
migrate,NSS (Mozilla),mozilla,direct
migrate,.NET System.Security.Cryptography,microsoft,direct
migrate,Thales Luna T-Series HSM,cmvp,direct
migrate,Thales MISTRAL Encryptor,thales-research,direct
migrate,Thales CipherTrust Cloud Key Manager,thales-research,direct
migrate,HashiCorp Vault Transit,microsoft,direct
migrate,Windows 11,microsoft,direct
migrate,Ubuntu 24.04 LTS,cmvp,direct
migrate,Red Hat Enterprise Linux 9,red-hat,direct
migrate,Fedora Linux,red-hat,direct
migrate,Debian 12 (Bookworm),oqs-project,direct
migrate,Debian 13 (Trixie),oqs-project,direct
migrate,Ericsson Quantum-Safe 5G,ericsson,direct
migrate,Nokia Quantum-Safe Networks,nokia,direct
migrate,Thales 5G Quantum-Safe SIM,thales-research,direct
migrate,G+D Quantum-Safe SIM Platform,ietf,direct
migrate,Samsung Knox Quantum-Safe,cmvp,direct
migrate,IDEMIA PQC Secure Element,cmvp,direct
migrate,IDEMIA Digital Identity Platform,cmvp,direct
migrate,Procivis One,microsoft,direct
migrate,walt.id,microsoft,direct
migrate,Microsoft Entra Verified ID,microsoft,direct
migrate,SpruceID,microsoft,direct
migrate,Wire,microsoft,direct
migrate,Element (Matrix Protocol),microsoft,direct
migrate,Oracle AI Database 26ai,nist-csrc,direct
migrate,Microsoft Entra ID,microsoft,direct
migrate,Thales MultiApp 5.2 Premium PQC,anssi,direct
migrate,Infineon TEGRION SLC27 PQC,ietf,direct
migrate,NXP JCOP 4.5 P71D600,nist-csrc,direct
migrate,PyJWT,microsoft,direct
migrate,Libreswan,ietf,direct
migrate,SoftHSM2,oqs-project,direct
migrate,hash-sigs,cisco-systems,direct
migrate,xmss-reference,oqs-project,direct
migrate,EUDI Reference Wallet,ec,direct
migrate,Sphereon SSI SDK,microsoft,direct
migrate,Hyperledger Aries (ACA-Py),microsoft,direct
migrate,CREDEBL,microsoft,direct
migrate,Paradym (Animo Solutions),microsoft,direct
migrate,Azure Dedicated HSM (Thales Luna 7),microsoft,direct
migrate,IBM Hyper Protect Crypto Services,ibm-research,direct
migrate,Infineon OPTIGA TPM SLB 9672,ietf,direct
migrate,Intel Platform Trust Technology (PTT),cmvp,direct
migrate,Yubico YubiHSM 2,cmvp,direct
migrate,Google OpenTitan,cmvp,direct
migrate,TianoCore EDK2 (UEFI Firmware),microsoft,direct
migrate,ARM TrustZone,ietf,direct
migrate,Microchip ATECC608B,microsoft,direct
migrate,Qualcomm Snapdragon Trusted Execution Environment,ietf,direct
migrate,Linux LUKS / dm-crypt,pki-consortium,direct
migrate,Wind River VxWorks,cmvp,direct
migrate,FreeRTOS,microsoft,direct
migrate,Alpine Linux,oqs-project,direct
migrate,FreeBSD,microsoft,direct
migrate,openSUSE Leap,microsoft,direct
migrate,Rocky Linux,microsoft,direct
migrate,CentOS Stream,oqs-project,direct
migrate,ChromeOS,google,direct
migrate,NixOS,microsoft,direct
migrate,SUSE Linux Enterprise Server (SLES),cmvp,direct
migrate,Arch Linux,microsoft,direct
migrate,Delinea Secret Server,nist-csrc,direct
migrate,Azure Managed HSM,amazon-aws,direct
migrate,AWS Secrets Manager,amazon-aws,direct
migrate,GCP Secret Manager,amazon-aws,direct
migrate,JumpCloud Directory Platform,iec,direct
migrate,Teleport Access Platform,microsoft,direct
migrate,HashiCorp Boundary,microsoft,direct
migrate,Cloudflare Zero Trust,cloudflare,direct
migrate,Zscaler Zero Trust Exchange,nist-csrc,direct
migrate,Splunk Enterprise,nist-csrc,direct
migrate,Elastic Stack (ELK),microsoft,direct
migrate,Suricata IDS/IPS,microsoft,direct
migrate,Zeek Network Analysis Framework,microsoft,direct
migrate,Tenable Nessus Professional,cmvp,direct
migrate,Rapid7 InsightVM,cmvp,direct
migrate,Qualys Cloud Platform,cmvp,direct
migrate,AWS Identity and Access Management (IAM),amazon-aws,direct
migrate,CrowdStrike Falcon,nist-csrc,direct
migrate,Palo Alto Cortex XDR,palo-alto,direct
migrate,Citrix Virtual Apps and Desktops,cmvp,direct
migrate,VMware Horizon,ietf,direct
migrate,Apache Guacamole,microsoft,direct
migrate,PuTTY,ietf,direct
migrate,Paramiko (Python SSH),microsoft,direct
migrate,AsyncSSH,microsoft,direct
migrate,Microsoft Remote Desktop Services (RDS),microsoft,direct
migrate,Snort IDS/IPS,microsoft,direct
migrate,Cisco ASA (Adaptive Security Appliance),cisco-systems,direct
migrate,Cisco Meraki MX (Cloud-Managed Firewall),cisco-systems,direct
migrate,Fortinet FortiGate (FortiOS),fortinet,direct
migrate,Arista EOS (Extensible Operating System),cmvp,direct
migrate,MikroTik RouterOS,nist-csrc,direct
migrate,OpenWrt,microsoft,direct
migrate,pfSense Community Edition,microsoft,direct
migrate,OPNsense,microsoft,direct
migrate,NGINX Plus,fido-alliance,direct
migrate,Traefik,microsoft,direct
migrate,Kubernetes,pqca,direct
migrate,Istio Service Mesh,google,direct
migrate,Linkerd,microsoft,direct
migrate,HashiCorp Consul Connect (Service Mesh),microsoft,direct
migrate,OpenVPN,ietf,direct
migrate,WireGuard,ietf,direct
migrate,Cisco Secure Client (AnyConnect),cisco-systems,direct
migrate,Palo Alto GlobalProtect,palo-alto,direct
migrate,Samsung Networks 5G Core,cmvp,direct
migrate,Mavenir Cloud RAN,ietf,direct
migrate,NEC 5G Core,ietf,direct
migrate,Rakuten Symphony (Symworld),ietf,direct
migrate,Apache Traffic Server,microsoft,direct
migrate,PyCryptodome,microsoft,direct
migrate,Crypto++ (cryptopp),microsoft,direct
migrate,libssh,ietf,direct
migrate,Apache Tomcat,microsoft,direct
migrate,Eclipse Jetty,microsoft,direct
migrate,WildFly (JBoss),microsoft,direct
migrate,Payara Server,microsoft,direct
migrate,GitHub Actions,microsoft,direct
migrate,Jenkins,microsoft,direct
migrate,Azure DevOps,microsoft,direct
migrate,CircleCI,ietf,direct
migrate,OAuth 2.0 / OpenID Connect (OIDC),ietf,direct
migrate,SAML 2.0,oasis,direct
migrate,PostgreSQL,microsoft,direct
migrate,MySQL Community Server,microsoft,direct
migrate,Redis,microsoft,direct
migrate,MariaDB Server,microsoft,direct
migrate,Fireblocks,microsoft,direct
migrate,DFNS,cmvp,direct
migrate,Taurus SA,cmvp,direct
migrate,BitGo,cmvp,direct
migrate,Anchorage Digital,cmvp,direct
migrate,Coinbase Custody,cmvp,direct
migrate,Copper.co,cmvp,direct
migrate,Ledger Enterprise,cmvp,direct
migrate,Zodia Custody,cmvp,direct
migrate,Bitcoin Core,microsoft,direct
migrate,Ethereum (Geth),eth-foundation,direct
migrate,Solana,microsoft,direct
migrate,Hyperledger Fabric,microsoft,direct
migrate,Hyperledger Besu,microsoft,direct
migrate,R3 Corda,microsoft,direct
migrate,QRL,microsoft,direct
migrate,Algorand,microsoft,direct
migrate,Cardano,microsoft,direct
migrate,IOTA,microsoft,direct
migrate,Polkadot/Substrate,microsoft,direct
migrate,Cosmos/Tendermint,microsoft,direct
migrate,Aptos,microsoft,direct
migrate,Avalanche,microsoft,direct
migrate,Sui,microsoft,direct
