software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,deprecated_at,deprecated_reason,product_id,cpe_coverage_flag,data_quality_notes
RPM Signing (rpm-sign),,,,,not_found,,2026-04-01,2026-07-11,not in regen,rpm-signing-rpm-sign,cpe_not_found_pending_nvd,'RPM Signing (rpm-sign)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Rubrik Security Cloud,,,,,not_found,,2026-04-01,2026-07-11,not in regen,rubrik-security-cloud,cpe_not_found_pending_nvd,'Rubrik Security Cloud' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
RustCrypto ml-dsa,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
RustCrypto ml-kem,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
RustCrypto slh-dsa,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
rustls,cpe:2.3:a:rustls_project:rustls:0.1.0:*:*:*:*:*:*:*,rustls_project,rustls,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=rustls%20rustls,2026-07-14,2026-07-14,not in regen,,,
SafeLogic CryptoComply,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
SAML 2.0,,,,,not_found,,2026-04-01,2026-07-11,not in regen,saml-2-0,cpe_not_found_pending_nvd,'SAML 2.0' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Samsung Knox Quantum-Safe,,,,,not_found,,2026-04-01,2026-07-11,not in regen,samsung-knox-quantum-safe,cpe_not_found_pending_nvd,'Samsung Knox Quantum-Safe' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Samsung Networks 5G Core,,,,,not_found,,2026-04-01,2026-07-11,not in regen,samsung-networks-5g-core,cpe_not_found_pending_nvd,'Samsung Networks 5G Core' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Samsung S3SSE2A eSE,,,,,not_found,,2026-04-01,2026-07-11,not in regen,samsung-s3sse2a-ese,cpe_not_found_pending_nvd,'Samsung S3SSE2A eSE' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Samsung SDS S-CAPE PQC Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,samsung-sds-s-cape-pqc-platform,cpe_not_found_pending_nvd,'Samsung SDS S-CAPE PQC Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SandboxAQ AQtive Guard,,,,,not_found,,2026-07-14,,,,,
SandboxAQ Sandwich,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sandboxaq-sandwich,cpe_not_found_pending_nvd,'SandboxAQ Sandwich' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SAP Cryptographic Library,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
SAP Cryptographic Library 8.6 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sap-cryptographic-library-8-6-pqc,cpe_not_found_pending_nvd,'SAP Cryptographic Library 8.6 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Scality RING9,,,,,not_found,,2026-04-01,2026-07-11,not in regen,scality-ring9,cpe_not_found_pending_nvd,'Scality RING9' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SEALSQ QS7001,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sealsq-qs7001,cpe_not_found_pending_nvd,'SEALSQ QS7001' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SEALSQ Quantum Shield,,,,,not_found,,2026-07-14,,,,,
SEALSQ QVault TPM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sealsq-qvault-tpm,cpe_not_found_pending_nvd,'SEALSQ QVault TPM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SECQAI Q-Locked TPM (Taiwan/TSMC),,,,,not_found,,2026-04-01,2026-07-11,not in regen,secqai-q-locked-tpm-taiwan-tsmc,cpe_not_found_pending_nvd,'SECQAI Q-Locked TPM (Taiwan/TSMC)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Sectigo 2026 Predictions,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sectigo-2026-predictions,cpe_not_found_pending_nvd,'Sectigo 2026 Predictions' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Sectigo Cert Manager 2026,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sectigo-cert-manager-2026,cpe_not_found_pending_nvd,'Sectigo Cert Manager 2026' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Sectigo Certificate Manager,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sectigo-certificate-manager,cpe_not_found_pending_nvd,'Sectigo Certificate Manager' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Sectigo Certificate Manager (SCM),,,,,not_found,,2026-04-01,2026-07-11,not in regen,sectigo-certificate-manager-scm,cpe_not_found_pending_nvd,'Sectigo Certificate Manager (SCM)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Secunet SINA PQC Components,,,,,not_found,,2026-04-01,2026-07-11,not in regen,secunet-sina-pqc-components,cpe_not_found_pending_nvd,'Secunet SINA PQC Components' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Secure-IC Securyzr,,,,,not_found,,2026-04-01,2026-07-11,not in regen,secure-ic-securyzr,cpe_not_found_pending_nvd,'Secure-IC Securyzr' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Securosys CloudHSM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,securosys-cloudhsm,cpe_not_found_pending_nvd,'Securosys CloudHSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Securosys Primus CyberVault PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,securosys-primus-cybervault-pqc,cpe_not_found_pending_nvd,'Securosys Primus CyberVault PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Securosys Primus HSM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,securosys-primus-hsm,cpe_not_found_pending_nvd,'Securosys Primus HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Senetas CN7000 Series,,,,,not_found,,2026-04-01,2026-07-11,not in regen,senetas-cn7000-series,cpe_not_found_pending_nvd,'Senetas CN7000 Series' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Sequoia-PGP PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sequoia-pgp-pqc,cpe_not_found_pending_nvd,'Sequoia-PGP PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Sequre Quantum (Chile),,,,,not_found,,2026-04-01,2026-07-11,not in regen,sequre-quantum-chile,cpe_not_found_pending_nvd,'Sequre Quantum (Chile)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Session Protocol V2 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,session-protocol-v2-pqc,cpe_not_found_pending_nvd,'Session Protocol V2 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Siemens SINEMA Remote Connect,cpe:2.3:a:siemens:sinema_remote_connect:-:*:*:*:*:*:*:*,siemens,sinema_remote_connect,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=siemens%20sinema%20remote%20connect,2026-04-01,2026-07-11,not in regen,siemens-sinema-remote-connect,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Signal,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Signiant Media Shuttle,,,,,not_found,,2026-04-01,2026-07-11,not in regen,signiant-media-shuttle,cpe_not_found_pending_nvd,'Signiant Media Shuttle' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SignQuantum PQC E-Signature,,,,,not_found,,2026-04-01,2026-07-11,not in regen,signquantum-pqc-e-signature,cpe_not_found_pending_nvd,'SignQuantum PQC E-Signature' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SignServer,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
sigstore/cosign,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sigstore-cosign,cpe_not_found_pending_nvd,'sigstore/cosign' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SimpleX Chat PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,simplex-chat-pqc,cpe_not_found_pending_nvd,'SimpleX Chat PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Singtel Quantum-Safe Network,,,,,not_found,,2026-04-01,2026-07-11,not in regen,singtel-quantum-safe-network,cpe_not_found_pending_nvd,'Singtel Quantum-Safe Network' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SK Telecom 5G PQC SIM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sk-telecom-5g-pqc-sim,cpe_not_found_pending_nvd,'SK Telecom 5G PQC SIM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
smallstep Certificate Authority,,,,,not_found,,2026-04-01,2026-07-11,not in regen,smallstep-certificate-authority,cpe_not_found_pending_nvd,'smallstep Certificate Authority' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Snort IDS/IPS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,snort-ids-ips,cpe_not_found_pending_nvd,'Snort IDS/IPS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SOC 2 (Quantum Trust Criteria),,,,,not_found,,2026-04-01,2026-07-11,not in regen,soc-2-quantum-trust-criteria,cpe_not_found_pending_nvd,'SOC 2 (Quantum Trust Criteria)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SoftHSM2,,,,,not_found,,2026-04-01,2026-07-11,not in regen,softhsm2,cpe_not_found_pending_nvd,'SoftHSM2' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Solana,,,,,not_found,,2026-04-01,2026-07-11,not in regen,solana,cpe_not_found_pending_nvd,'Solana' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Sonatype Nexus,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sonatype-nexus,cpe_not_found_pending_nvd,'Sonatype Nexus' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SOTI MobiControl,,,,,not_found,,2026-04-01,2026-07-11,not in regen,soti-mobicontrol,cpe_not_found_pending_nvd,'SOTI MobiControl' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Sphereon SSI SDK,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sphereon-ssi-sdk,cpe_not_found_pending_nvd,'Sphereon SSI SDK' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Spherity CARO Pharma PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,spherity-caro-pharma-pqc,cpe_not_found_pending_nvd,'Spherity CARO Pharma PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Splunk Enterprise,cpe:2.3:a:splunk:splunk:6.1.3:*:*:*:enterprise:*:*:*,splunk,splunk,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=splunk%20enterprise,2026-04-01,2026-07-11,not in regen,splunk-enterprise,cpe_partial_match,Partial CPE match for 'Splunk Enterprise'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=splunk%20enterprise.
Spring Security OAuth2,,,,,not_found,,2026-04-01,2026-07-11,not in regen,spring-security-oauth2,cpe_not_found_pending_nvd,'Spring Security OAuth2' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SpruceID,,,,,not_found,,2026-04-01,2026-07-11,not in regen,spruceid,cpe_not_found_pending_nvd,'SpruceID' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SQL Server TDE/Always Encrypted,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sql-server-tde-always-encrypted,cpe_not_found_pending_nvd,'SQL Server TDE/Always Encrypted' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SSLyze,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
STMicroelectronics ST33KTPM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,stmicroelectronics-st33ktpm,cpe_not_found_pending_nvd,'STMicroelectronics ST33KTPM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
STMicroelectronics X-CUBE-PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,stmicroelectronics-x-cube-pqc,cpe_not_found_pending_nvd,'STMicroelectronics X-CUBE-PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
strongSwan,cpe:2.3:a:strongswan:strongswan:2.1.2:*:*:*:*:*:*:*,strongswan,strongswan,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=strongswan%20strongswan,2026-07-14,2026-07-14,not in regen,,,
STV Post-Quantum Secure Drones,,,,,not_found,,2026-04-01,2026-07-11,not in regen,stv-post-quantum-secure-drones,cpe_not_found_pending_nvd,'STV Post-Quantum Secure Drones' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Sui,,,,,not_found,,2026-04-01,2026-07-11,not in regen,sui,cpe_not_found_pending_nvd,'Sui' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SUPERCOP,,,,,not_found,,2026-04-01,2026-07-11,not in regen,supercop,cpe_not_found_pending_nvd,'SUPERCOP' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Surfshark,,,,,not_found,,2026-04-01,2026-07-11,not in regen,surfshark,cpe_not_found_pending_nvd,'Surfshark' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Suricata IDS/IPS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,suricata-ids-ips,cpe_not_found_pending_nvd,'Suricata IDS/IPS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
SUSE Linux Enterprise Server (SLES),cpe:2.3:o:suse:linux_enterprise_server:12:*:*:*:ltss:*:*:*,suse,linux_enterprise_server,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=suse%20linux%20enterprise%20server%20%28sles%29,2026-04-01,2026-07-11,not in regen,suse-linux-enterprise-server-sles,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
SWIFT Quantum-Safe Messaging,,,,,not_found,,2026-04-01,2026-07-11,not in regen,swift-quantum-safe-messaging,cpe_not_found_pending_nvd,'SWIFT Quantum-Safe Messaging' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Tailscale PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,tailscale-pqc,cpe_not_found_pending_nvd,'Tailscale PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Taurus SA,,,,,not_found,,2026-04-01,2026-07-11,not in regen,taurus-sa,cpe_not_found_pending_nvd,'Taurus SA' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Telegram,cpe:2.3:a:telegram_desktop:telegram_desktop:0.10.19:*:*:*:*:*:*:*,telegram_desktop,telegram_desktop,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=telegram%20telegram,2026-04-01,2026-07-11,not in regen,telegram,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Teleport Access Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,teleport-access-platform,cpe_not_found_pending_nvd,'Teleport Access Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Tenable Nessus Professional,,,,,not_found,,2026-04-01,2026-07-11,not in regen,tenable-nessus-professional,cpe_not_found_pending_nvd,'Tenable Nessus Professional' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
testssl.sh,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Thales 5G Quantum-Safe SIM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-5g-quantum-safe-sim,cpe_not_found_pending_nvd,'Thales 5G Quantum-Safe SIM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thales CipherTrust Cloud Key Manager,,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-ciphertrust-cloud-key-manager,cpe_not_found_pending_nvd,'Thales CipherTrust Cloud Key Manager' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thales CipherTrust Data Security Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-ciphertrust-data-security-platform,cpe_not_found_pending_nvd,'Thales CipherTrust Data Security Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thales CipherTrust Manager,,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-ciphertrust-manager,cpe_not_found_pending_nvd,'Thales CipherTrust Manager' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thales High Speed Encryptor (HSE),,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-high-speed-encryptor-hse,cpe_not_found_pending_nvd,'Thales High Speed Encryptor (HSE)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thales Luna Cloud HSM (DPoD),,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-luna-cloud-hsm-dpod,cpe_not_found_pending_nvd,'Thales Luna Cloud HSM (DPoD)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thales Luna HSM,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Thales Luna T-Series HSM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-luna-t-series-hsm,cpe_not_found_pending_nvd,'Thales Luna T-Series HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thales MISTRAL Encryptor,,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-mistral-encryptor,cpe_not_found_pending_nvd,'Thales MISTRAL Encryptor' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thales MultiApp 5.2 Premium PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-multiapp-5-2-premium-pqc,cpe_not_found_pending_nvd,'Thales MultiApp 5.2 Premium PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thales payShield 10K,,,,,not_found,,2026-04-01,2026-07-11,not in regen,thales-payshield-10k,cpe_not_found_pending_nvd,'Thales payShield 10K' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Threema PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,threema-pqc,cpe_not_found_pending_nvd,'Threema PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Thunderbird PQC (OpenPGP),,,,,not_found,,2026-04-01,2026-07-11,not in regen,thunderbird-pqc-openpgp,cpe_not_found_pending_nvd,'Thunderbird PQC (OpenPGP)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
TianoCore EDK2 (UEFI Firmware),,,,,not_found,,2026-04-01,2026-07-11,not in regen,tianocore-edk2-uefi-firmware,cpe_not_found_pending_nvd,'TianoCore EDK2 (UEFI Firmware)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
TII PQC Library (UAE),,,,,not_found,,2026-04-01,2026-07-11,not in regen,tii-pqc-library-uae,cpe_not_found_pending_nvd,'TII PQC Library (UAE)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
TikTok PQC Data Protection,,,,,not_found,,2026-04-01,2026-07-11,not in regen,tiktok-pqc-data-protection,cpe_not_found_pending_nvd,'TikTok PQC Data Protection' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Toppan PQC CARD,,,,,not_found,,2026-04-01,2026-07-11,not in regen,toppan-pqc-card,cpe_not_found_pending_nvd,'Toppan PQC CARD' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
