Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified,binding_force,source_class,trusted_source_linked_at
International,INT,ETSI,ETSI,,Milestone,Standardization,2025,2025,ETSI TS 104 015 Hybrid PQC Standard Published,ETSI TS 104 015 V1.1.1 (2025-02): 'Cyber Security (CYBER); Quantum-Safe Cryptography (QSC); Efficient Quantum-Safe Hybrid Key Exchanges with Hidden Access Policies'.,https://www.etsi.org/deliver/etsi_ts/104000_104099/104015/01.01.01_60/ts_104015v010101p.pdf,2025-02,Active,etsi-cyber,timeline/International_ETSI_ETSI_TS_104_015_Hybrid_PQC_Standard_Published.pdf,no,ETSI,url_authoritative,registered,"2026-09-25: the event_id says 104-105 but this row is ETSI TS 104 015 V1.1.1 (2025-02), 'Efficient Quantum-Safe Hybrid Key Exchanges with Hidden Access Policies' (Covercrypt) — its title and cached document agree. TS 104 105 is a different ETSI specification. event_id is immutable, so the typo stays in the id only.",active,,,ETSI TS 104 105,ETSI-TS-104-015,standards,,,,international-etsi-etsi-ts-104-105-hybrid-pqc-standard-published,2026-09-25,informational,primary,2026-07-16
Indonesia,ID,BSSN,Badan Siber dan Sandi Negara (National Cyber and Crypto Agency),,Phase,Policy,2025,2030,Indonesia BSSN PQC Migration Initiated,BSSN and BSN strengthened synergy to prepare Indonesia's migration to post-quantum cryptography.,https://bsn.go.id/main/berita/detail/25342/bsn-bssn-perkuat-sinergi-persiapan-migrasi-ke-algoritma-post-quantum-cryptography,2025-08-01,Active,id-bsn-bssn,,no,BSSN,url_authoritative,registered,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] verified 2026-07-16 (web-search corroboration; direct fetch network-blocked in this environment, not confirmed dead) -- KEPT, SourceDate corrected from bare '2025' to 2025-08 (the article's real month). trusted_source_id linked to a new registry stub (id-bsn-bssn). local_file STILL MISSING -- run add_row.py's fetch_resilient.py pipeline (or a manual re-fetch) to download real cached evidence before this row can be considered fully proof-gated. EndYear=2030 is NOT directly supported by the cited article (that figure comes from general crypto-vulnerability research, not a BSN/BSSN-stated target) -- needs a real BSSN roadmap document to confirm or correct. | Evidence recovery attempted 2026-07-17 via fetch_resilient (curl_cffi -> playwright-stealth -> crawl4ai): bsn.go.id connection timed out at the network level on all 3 tiers (confirmed via a direct curl test too) -- not a bot-gate, the host appears currently unreachable from here. Recommend retry later or route through /deprecation-sweep --source timeline for a human proof-gate decision if it stays unreachable.",deprecated,2026-07-17,"Proof-gate: no evidence file on disk, and real recovery genuinely attempted 2026-07-17 via fetch_resilient's full 3-tier ladder (curl_cffi -> playwright-stealth -> crawl4ai) plus a direct curl test -- bsn.go.id times out at the network level on every attempt, not a bot-gate. Deprecating per the proof-gate rule (no record without proof) rather than leaving an active row with no evidence indefinitely. Re-activate if the source becomes reachable again with real recovered evidence.",,,government,,,,indonesia-bssn-indonesia-bssn-pqc-migration-initiated,,,primary,2026-07-16
Poland,PL,PSNC,Poznan Supercomputing and Networking Center (PSNC),,Phase,Research,2025,2030,PIONIER-Q Quantum Network Launched,PSNC's PIONIER-Q Polish quantum network with cross-border QKD links to Germany and the Czech Republic under EuroQCI.,https://www.psnc.pl/pionier-q-construction-of-cross-border-quantum-key-encryption-connections/,2025-12-01,Active,psnc-poland,timeline/Poland_PSNC_PIONIER-Q_Quantum_Network_Launched.html,no,,url_needs_review,registered,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- PSNC (Poznan Supercomputing and Networking Center, psnc.pl) is a research/education network operator, not in the trust registry -- needs human review to add or reclassify. [remediation 2026-07-16] SourceDate is a bare-year placeholder ('2025'), unparseable by validate_timeline() -- needs a real publication date from a primary source; see the source-authority flag above for the same row. [deprecation-sweep follow-up 2026-07-16] old SourceUrl was PSNC's bare homepage, not the specific announcement -- replaced with PSNC's own PIONIER-Q project page (verified live, confirms PSNC as Poland's official EuroQCI representative running cross-border QKD links to Germany/Czechia). SourceDate still a bare year -- exact date not found, left as-is rather than guess. [gap-closure 2026-07-16] SourceDate corrected from bare '2025' to 2025-12-01 -- two independent sources (PSNC's own site + third-party coverage) confirm PIONIER-Q construction was finalized 'at the end of 2025' (day-of-month not stated, backfilled to the 1st per the same convention as the earlier CZQCI month-only fix). The March 2026 EC summary meeting found earlier is a follow-up review of this same completion, not a separate/different milestone. | Publication date NOT resolved as of 2026-08-12: a ""Published 2026-07-21"" label found on the cited page belongs to an unrelated embedded article (""OPERAS 2025 Annual Report"") on the same page, not this event's own PIONIER-Q article — confirmed false positive, rejected rather than applied. Needs a human to read the actual article and find its real date. | 2026-08-16: cached file was PSNC's bare homepage despite SourceUrl already pointing at the correct article; re-fetched the existing SourceUrl and captured the real PIONIER-Q article (dated 2026-03-25), which confirms network construction was completed 'at the end of 2025'.",deprecated,2026-09-25,"out-of-scope:other (A research-network QKD infrastructure build-out is quantum-networking news with no PQC milestone.) — timeline scope decision T2; archived, evidence kept",,,government,,,,poland-psnc-pionier-q-quantum-network-launched,2026-08-16,,primary,2026-07-16
South Africa,ZA,SA QuTI,South African Quantum Technology Initiative,,Phase,Research,2025,2030,SA QuTI Quantum Communications Program,ZAR142M-funded quantum communications and cryptography research initiative for South Africa and the broader African continent.,https://saquti.org/flagship-quantum-communications/,2025-02-13,Active,sa-quti,timeline/South_Africa_SA_QuTI_SA_QuTI_Quantum_Communications_Program.html,no,,url_authoritative,registered,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- saquti.org is a small initiative site not in the trust registry -- needs human review to confirm authority and add a registry entry if warranted. [remediation 2026-07-16] SourceDate is a bare-year placeholder ('2025'), unparseable by validate_timeline() -- needs a real publication date from a primary source; see the source-authority flag above for the same row. | Date precision improved 2026-07-17: ""2025"" -> ""2025-04"" (month-level, corroborated by 3 independent secondary sources on DSTI's R142M phase-2 PQC funding tranche; no primary DSTI press release with a specific day was locatable). NOTE: SA QuTI's founding year is itself ambiguous across sources (Wits: launched March 2021; other coverage: established 2022 R54M funding round) -- this record may be conflating the original launch with the 2025 phase-2 expansion; flagged for a human to confirm which milestone this row should track. | Day-of-month (01) is a placeholder, not verified -- only the month (April 2025) is independently corroborated; the validator requires a full YYYY-MM-DD, this is the most honest value that satisfies it without overstating precision. | 2026-07-28: upgraded SourceUrl from the bare saquti.org/ homepage to the specific Quantum Communications flagship page -- confirmed real, live, official SA QuTI domain; page directly describes the quantum communications/cryptography research program (QKD, secure comms) matching this row's claims.",deprecated,2026-09-25,"out-of-scope:other (An academic quantum-communications research programme page (QKD, QRNG, photon sources) with no PQC milestone.) — timeline scope decision T2; archived, evidence kept",,,government,,,,south-africa-sa-quti-sa-quti-quantum-communications-program,2026-08-16,,primary,2026-07-16
Saudi Arabia,SA,STC,Saudi Telecom Company (STC Group),,Phase,Migration,2025,2030,STC Quantum-Safe Framework Launched,STC partnered with IBM on a quantum-safe framework for Saudi Arabia's telecom infrastructure.,https://mea.newsroom.ibm.com/IBM-stc-collaboration,2025-01-06,Active,ibm-research,timeline/Saudi_Arabia_STC_STC_Quantum-Safe_Framework_Launched.html,no,,url_authoritative,registered,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- cited domain (thequantuminsider.com) is an industry-analyst site (registry id 'quantum-insider', trust tier 4_Contextual) reporting on STC's (Saudi Telecom) own framework -- needs STC's own primary announcement before a trust_source_id is assigned. [gap-closure 2026-07-16] old SourceUrl/SourceDate (thequantuminsider.com, 2025-01-06) was actually about a DIFFERENT, earlier, general 'Saudi Arabia strategic vision' article -- not the specific IBM/stc quantum-safe framework partnership this row describes, which was announced 2025-12-03. Corrected to IBM's own newsroom press release for the actual event, verified date. Linked to existing registry entry ibm-research.",deprecated,2026-09-25,"out-of-scope:vendor (A telecom vendor partnership with IBM; the cited news article does not even mention STC and describes no PQC government milestone.) — timeline scope decision T2; archived, evidence kept",,,vendor,,,,saudi-arabia-stc-stc-quantum-safe-framework-launched,2026-08-11,,primary,2026-07-16
Spain,ES,Spain Govt,Government of Spain,,Phase,Policy,2025,2030,Spain Quantum Technologies Strategy (EUR 808M),Spain launched an EUR 808M quantum technologies strategy with a focus on PQC and quantum communications.,https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/transformacion-digital-y-funcion-publica/paginas/2025/240425-lopez-estrategia-cuantica.aspx,2025-04-24,Active,es-moncloa,timeline/Spain_Quantum_Technologies_Strategy_Press_Release.html,no,Government of Spain,url_needs_review,registered,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [deprecation-sweep follow-up 2026-07-16] old SourceUrl was La Moncloa's bare homepage -- replaced with the actual 24 April 2025 press release announcing the Quantum Technologies Strategy (verified live, EUR 808M figure confirmed by multiple independent Spanish outlets: agenciasinc.es, muycomputerpro.com, zonamovilidad.es). | 2026-08-16: cached file was La Moncloa's generic homepage despite SourceUrl already pointing at the correct 24 April 2025 press release; re-fetched the existing SourceUrl and captured the real announcement page confirming the EUR 808M figure.",active,,,,,government,,,SOFT,spain-spain-govt-spain-quantum-technologies-strategy-eur-808m,2026-08-16,official_target,primary,2026-07-16
Spain,ES,Telefonica,Telefonica S.A.,,Phase,Research,2025,2030,Telefonica Quantum Centre of Excellence Opened,Telefonica opened a Quantum Centre of Excellence for crypto-agility and PQC migration across its LATAM operations.,https://www.telefonica.com/en/communication-room/press-room/telefonica-opens-dedicated-centre-excellence-quantum-technologies/,2025-02-26,Active,telefonica,timeline/Telefonica_Quantum_Centre_of_Excellence_Press_Release.html,no,,url_needs_review,registered,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- Telefonica is a private vendor, not a government entity -- this row may be miscategorized as a government timeline milestone; needs human review of whether it belongs in this dataset at all. [remediation 2026-07-16] SourceDate is a bare-year placeholder ('2025'), unparseable by validate_timeline() -- needs a real publication date from a primary source; see the source-authority flag above for the same row. [gap-closure 2026-07-16] old SourceUrl was Telefonica's bare homepage; replaced with their own press-room announcement (verified live, published at MWC 2025). SourceDate corrected from bare '2025' to 2025-03-04. Linked to new registry entry telefonica. | 2026-08-16: cached file was Telefonica's generic Spanish homepage despite SourceUrl already pointing at the correct press release; re-fetched the existing SourceUrl and captured the real English-language announcement page.",deprecated,2026-09-25,"out-of-scope:vendor (A telecom company's internal quantum Centre of Excellence is a vendor initiative, not a government or standards milestone.) — timeline scope decision T2; archived, evidence kept",,,vendor,,,,spain-telefonica-telefonica-quantum-centre-of-excellence-opened,2026-08-16,,primary,2026-07-16
Japan,JP,CRYPTREC,,,Milestone,Guidance,2023,2023,Cryptographic Technology Guideline: Post-Quantum Cryptography (March 2023),CRYPTREC publishes Guidelines for Post-Quantum Cryptography technical guidance.,https://www.cryptrec.go.jp/report/cryptrec-gl-2004-2022.pdf,2023-03-31,Validated,cryptrec,timeline/Japan_CRYPTREC_GL-2004-2022.pdf,yes,CRYPTREC,url_authoritative,registered,"2026-09-25: retitled from the bare 'PQC Guideline GL-2004-2022' using the cited PDF's own cover page, which reads 暗号技術ガイドライン（耐量子計算機暗号）, CRYPTREC 暗号技術調査ワーキンググループ（耐量子計算機暗号）, dated 2023 年 3 月 — consistent with this row's SourceDate 2023-03-31. This also clears a real defect of the same class as the DoD memorandum row: the old title made this row's Country:OrgName:Title composite key identical to its deprecated predecessor's (japan-cryptrec-pqc-guideline-gl-2004-2022, retired as a duplicate sourced from a method.html landing page), and load_timeline_csv() does not filter deprecated rows, so the two collided and corrupted the completeness metric. GL-2004-2022 is CRYPTREC's report number from the document URL, not text on the cover, so it is not asserted as part of the title.",active,,,,,government,,,,japan-cryptrec-pqc-guideline-gl-2004-2022-2,2026-09-25,informational,primary,
United States,US,White House,The White House,,Milestone,Deadline,2026,2026,"Securing the Nation Against Advanced Cryptographic Attacks (Executive Order, June 22 2026)","The June 22, 2026 Executive Order 14412 ""Securing the Nation Against Advanced Cryptographic Attacks"" mandates federal PQC migration: agency heads identify a PQC migration lead within 30 days; within 90 days OMB issues guidance requiring agencies to review their HVA and high-impact-system inventory (excluding National Security Systems), move those systems to PQC key establishment by December 31, 2030 and PQC digital signatures by December 31, 2031, and submit a migration plan; the FAR Council must propose a rule requiring covered contractors to comply with NIST FIPS, including PQC algorithms, by December 31, 2030. The NSA Director reports annually on PQC migration status for National Security Systems.",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-22,Validated,omb,library/EO-2026-06-22-Securing-the-Nation.html,no,EOP,url_authoritative,registered,"2026-06-23: added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"". | 2026-06-23: removed unverified ""added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"""" label — that number is the June-2 AI order (FR Vol.91 No.108); real EO number pending Federal Register publication. 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,FIPS 203;FIPS 204;FIPS 186-5;FIPS 140-3;CNSA 2.0,EO-2026-06-22-Securing-the-Nation,government,,,HARD,united-states-white-house-securing-the-nation-against-advanced-cryptographic-att,2026-09-25,binding,primary,
United States,US,NIST,National Institute of Standards and Technology,,Milestone,Deadline,2027,2027,"NIST PQC Migration Pilot to Be Completed by December 31, 2027 (EO June 22 2026)","Under the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"", NIST completes a pilot PQC migration project on its information systems by December 31 2027.",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-22,Validated,omb,timeline/United_States_NIST_NIST_PQC_Migration_Pilot_Complete_EO_June_22_2026.html,no,EOP,url_authoritative,registered,"2026-06-23: added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"". | 2026-06-23: removed unverified ""added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"""" label — that number is the June-2 AI order (FR Vol.91 No.108); real EO number pending Federal Register publication. 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,FIPS 203,EO-2026-06-22-Securing-the-Nation,government,,,HARD,united-states-nist-nist-pqc-migration-pilot-complete-eo-june-22-2026,2026-08-16,binding,primary,
United States,US,Federal Agencies,U.S. Federal Civilian Agencies,,Milestone,Deadline,2030,2030,Key-Establishment Migration Deadline (EO June 22 2026),"Executive Order 14412 directs OMB to issue guidance requiring each agency to transition all HVAs and high impact systems, excluding National Security Systems, to use PQC for key establishment by December 31, 2030.",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-25,Validated,omb,timeline/United_States_White_House_Executive_Order_14412.html,no,EOP,url_authoritative,registered,"2026-06-23: added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"". | 2026-06-23: removed unverified ""added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"""" label — that number is the June-2 AI order (FR Vol.91 No.108); real EO number pending Federal Register publication.",active,,,FIPS 203,EO-2026-06-22-Securing-the-Nation,government,true,hndl-critical,HARD,united-states-federal-agencies-key-establishment-migration-deadline-eo-june-22-2,2026-08-11,binding,primary,
United States,US,Federal Agencies,U.S. Federal Agencies,,Milestone,Deadline,2031,2031,Digital-Signature Migration Deadline (EO June 22 2026),"The June 22, 2026 Executive Order 14412 ""Securing the Nation Against Advanced Cryptographic Attacks"" directs OMB to issue guidance requiring each agency to transition all High Value Assets and high-impact systems (excluding National Security Systems) to PQC for digital signatures by December 31 2031.",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-22,Validated,omb,timeline/United_States_Federal_Agencies_Digital-Signature_Migration_Deadline_EO_June_22_2026.html,no,EOP,url_authoritative,registered,"2026-06-23: added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"". | 2026-06-23: removed unverified ""added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"""" label — that number is the June-2 AI order (FR Vol.91 No.108); real EO number pending Federal Register publication. 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,FIPS 204,EO-2026-06-22-Securing-the-Nation,government,,tnfl-critical,HARD,united-states-federal-agencies-digital-signature-migration-deadline-eo-june-22-2,2026-09-25,binding,primary,
Netherlands,NL,AIVD,"General Intelligence and Security Service (AIVD), CWI & TNO",,Milestone,Guidance,2024,2024,PQC Migration Handbook (2nd Edition),"AIVD, CWI and TNO published the revised and extended second edition of ""The PQC Migration Handbook"" (December 2024), extending the March 2023 handbook with guidance on cryptographic asset discovery and inventory, quantum risk assessment, cryptographic agility and a pointer to the PQChoiceAssistant tool. It says fully migrating to PQC could take many years and cites estimates that quantum computers could break public-key cryptography between 2030 (less conservative) and 2040 (conservative).",https://english.aivd.nl/site/binaries/site-content/collections/documents/2024/12/3/the-pqc-migration-handbook/The+PQC+Migration+Handbook+.pdf,2024-12,Validated,nl-aivd,timeline/Netherlands_AIVD_PQC_Migration_Handbook_2nd_Edition.pdf,yes,AIVD,url_authoritative,registered,"added 2026-06-23: Netherlands coverage gap filled from authoritative government source (AIVD/CWI/TNO PQC Migration Handbook, 2nd ed.); handbook PDF cached locally. | local_file corrected 2026-07-10: was pointing at a .pdf that was never fetched; the real evidence downloaded successfully as .html under the resolved filename (see public/timeline/evidence/manifest.json row_key TL-netherlands-aivd-2024-c58d3c07) but the sync script never overwrites a non-empty value, so the stale filename survived a full download+sync cycle until now. | 2026-08-16: cached file was AIVD's news announcement ABOUT the handbook (thin, 2161 chars), not the handbook document itself; replaced with the actual 117-page 'PQC Migration Handbook, 2nd Edition' PDF linked from that announcement.",active,,,,,government,,,SOFT,netherlands-aivd-pqc-migration-handbook-2nd-edition,2026-09-24,recommendation,primary,2026-07-16
Australia,AU,ASD,Australian Signals Directorate,,Milestone,Deadline,2030,2030,"Quantum-Vulnerable Asymmetric Algorithms (DH, ECDH, ECDSA, RSA) Not Approved Beyond 2030","ASD Information Security Manual (Guidelines for cryptography, June 2025): taking into account projected advances in quantum computing, DH, ECDH, ECDSA and RSA will not be approved beyond 2030 and will need to be phased out in favour of ASD-approved post-quantum algorithms; the development and procurement of new cryptographic equipment and applications is to ensure support for ML-DSA-87, ML-KEM-1024, SHA-384, SHA-512 and AES-256 by no later than 2030.",https://www.cyber.gov.au/resources-business-and-government/maintaining-devices-and-systems/cryptography/guidelines-for-cryptography,2025-06,Validated,acsc,timeline/Australia_ASD_ISM_June_2025_Cryptography_Guidelines_Update.pdf,yes,ASD,url_authoritative,registered,"2026-09-25 user decision on the r1 review disagreement (Claude: official target, Codex: mandatory for scope): official target — the weaker reading (under-assertion). The ASD text says the algorithms 'will not be approved beyond 2030'; the earlier 'mandatory under PSPF' wording is not in the document and was removed in r1.",active,,,,,government,true,,SOFT,australia-asd-legacy-asymmetric-crypto-disallowed-full-pqc-transition,2026-09-25,official_target,primary,
United States,US,OMB,Office of Management and Budget,,Milestone,Regulation,2026,2026,OMB Memorandum M-26-15 Published,"OMB Memorandum M-26-15, ""Execution of the Migration to Post-Quantum Cryptography,"" issued June 24 2026 by OMB Director Russell T. Vought — the operative implementation guidance for Executive Order 14412. Sets a 5-phase agency migration schedule (Discovery 2026-27, Pilots 2027-28, Key-Establishment Migration 2028-30, Signature Migration 2031, Full Migration by 2035), requires agencies to submit PQC Migration Plans to OMB and ONCD within 120 days, and directs GSA to stand up an inter-agency FICAM PQC working group within 60 days. Does not apply to national security systems.",https://www.whitehouse.gov/wp-content/uploads/2026/06/M-26-15-Execution-of-the-Migration-to-Post-Quantum-Cryptography.pdf,2026-06-24,Completed,omb,timeline/United_States_OMB_OMB_Memorandum_M-26-15_Published.pdf,no,OMB,url_authoritative,registered,Added 2026-07-12: sourced directly from the M-26-15 PDF; verified reachable and text-extracted.,active,,,FIPS 203;FIPS 204;FIPS 205,OMB-M-26-15,government,,,HARD,united-states-omb-omb-memorandum-m-26-15-published,2026-08-11,mandatory_for_scope,primary,
United States,US,Federal Agencies,U.S. Federal Executive Departments and Agencies,,Milestone,Deadline,2026,2026,Agency PQC Migration Plans Due to OMB/ONCD (M-26-15),"Under OMB Memorandum M-26-15 (June 24 2026), each federal agency must submit a PQC Migration Plan to OMB and the Office of the National Cyber Director (ONCD) no later than 120 days from the memo's date. Plans must align with NIST IR 8547 (or successor) and address governance roles, risk-based prioritization of high value assets and high-impact systems, and system modernization.",https://www.whitehouse.gov/wp-content/uploads/2026/06/M-26-15-Execution-of-the-Migration-to-Post-Quantum-Cryptography.pdf,2026-06-24,Validated,omb,timeline/United_States_Federal_Agencies_Agency_PQC_Migration_Plans_Due_to_OMB_ONCD_M-26-15.pdf,no,OMB,url_authoritative,registered,"Added 2026-07-12: sourced directly from the M-26-15 PDF, Section 3.D (Plan Submission).",active,,,NIST IR 8547,OMB-M-26-15,government,,,HARD,united-states-federal-agencies-agency-pqc-migration-plans-due-to-omb-oncd-m-26-1,2026-09-25,mandatory_for_scope,primary,
United States,US,FAR Council,Federal Acquisition Regulatory Council,,Milestone,Deadline,2026,2026,FAR Council Proposed Rule — Contractor PQC/FIPS Compliance (EO 14412),"Executive Order 14412 (June 22 2026) directs the FAR Council to publish, within 180 days (December 19 2026), a proposed rule requiring covered federal contractors to comply with NIST FIPS standards — including PQC-compliant algorithms — by December 31 2030.",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-22,Validated,omb,timeline/United_States_FAR_Council_Proposed_Rule_Contractor_PQC_FIPS_Compliance.html,no,EOP,url_authoritative,registered,Added 2026-07-12: 180-day deadline computed from EO 14412's June 22 2026 signing date.,active,,,FIPS 203;FIPS 204,EO-2026-06-22-Securing-the-Nation,government,,,HARD,united-states-far-council-far-council-proposed-rule-contractor-pqc-fips-complian,2026-08-16,binding,primary,
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Milestone,Deadline,2027,2027,CISA CBOM Guidance & FAR Contractor VDP Rule Due (EO 14412),"Executive Order 14412 (June 22 2026) directs CISA to release public guidance on the minimum elements of a Cryptographic Bill of Materials (CBOM) within 270 days (March 19 2027), to enable automated assessment of cryptographic assets. The same 270-day clause requires the FAR Council to publish a separate proposed rule requiring covered contractors to implement vulnerability-disclosure policies covering cryptographic vulnerabilities.",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-22,Validated,omb,timeline/United_States_CISA_CBOM_Guidance_FAR_Contractor_VDP_Rule_Due.html,no,EOP,url_authoritative,registered,Added 2026-07-12: 270-day deadline computed from EO 14412's June 22 2026 signing date.,active,,,EO 14412,EO-2026-06-22-Securing-the-Nation,government,,,HARD,united-states-cisa-cisa-cbom-guidance-far-contractor-vdp-rule-due-eo-14412,2026-08-16,binding,primary,
United States,US,White House,Executive Office of the President,,Milestone,Policy,2026,2026,Executive Order 14413 Issued — Quantum Innovation / QC-ADDS,"Companion order to EO 14412, signed the same day (June 22 2026): ""Ushering in the Next Frontier of Quantum Innovation"" establishes the Quantum Computer for Application Development and Discovery Science (QC-ADDS) initiative, targeting delivery of a scientifically useful quantum computer to a Department of Energy facility by 2028. Also directs an update to the National Quantum Strategy within 180 days (by December 19 2026) and mandates analysis of quantum supply chains. Does not itself impose cryptography compliance obligations.",https://www.whitehouse.gov/presidential-actions/2026/06/ushering-in-the-next-frontier-of-quantum-innovation/,2026-06-22,Validated,omb,timeline/United_States_White_House_Executive_Order_14413_Issued_Quantum_Innovation_QC-ADDS.html,no,EOP,url_authoritative,registered,"Added 2026-07-12: verified via whitehouse.gov and Federal Register (FR Doc 2026-12910, Vol 91 No 122, pp 38487-38491, published 2026-06-25).",deprecated,2026-09-25,"relocated:library:EO-14413 (same document already in that catalogue; out of timeline scope: A quantum-innovation order centred on building quantum computers, sensors and supply chains, with no PQC migration milestone of its own.)",EO 14413,EO-14413,government,,,HARD,united-states-white-house-executive-order-14413-issued-quantum-innovation-qc-add,2026-08-11,binding,primary,
United States,,,,,,Policy,2026,2026,Ushering in the Next Frontier of Quantum Innovation,,https://www.federalregister.gov/documents/2026/06/25/2026-12910/ushering-in-the-next-frontier-of-quantum-innovation,2026-07-15,Unverified — needs review,,timeline/Ushering-in-the-Next-Frontier-of-Quantum-Innovation.html,,,,,"Added via intake queue Phase 2 (add_row.py). Human note: Found via the Federal Register/NIST CSRC discovery feed; Executive Office of the President, 2026-06-25 [remediation 2026-07-16] backfilled StartYear/Category from surviving row to stop parseSaneYear console.error on every load (A5)",deprecated,2026-07-14,"Duplicate event: same Executive Order 14413 ('Ushering in the Next Frontier of Quantum Innovation', QC-ADDS initiative, June 22 2026) already tracked as the 'Executive Order 14413 Issued — Quantum Innovation / QC-ADDS' row (whitehouse.gov source). This row's Federal Register URL is a different real document describing the same event — the discovery feed didn't detect the existing coverage since it matches by URL, not by event.",,,government,,,,ushering-in-the-next-frontier-of-quantum-innovation,,,,
United States,US,White House,Executive Office of the President,,Milestone,Policy,2026,2026,NSPM-12 Published,"National Security Presidential Memorandum 12 (NSPM-12), signed June 12, 2026, rescinds National Security Directive 42 (1990) and National Security Memorandum 8 (2022), re-establishing the Committee on National Security Systems (CNSS) as the authority for National Security Systems (NSS) cybersecurity and designating the Director of the NSA as National Manager for NSS. Sets the NSS/DoD/IC post-quantum cryptography migration track under CNSS Policy 15 and the Commercial National Security Algorithm suite, targeting full NSS PQC migration by 2035 — the national-security-systems counterpart to EO 14412 / OMB M-26-15's civilian-agency PQC migration track.",https://www.whitehouse.gov/presidential-actions/2026/06/national-security-presidential-memorandum-nspm-12/,2026-06-12,Validated,omb,timeline/NSPM-12-Published.html,no,EOP,url_authoritative,registered,"Added 2026-07-15 via intake queue Phase 2 (add_row.py) + manual field classification. Verified against the whitehouse.gov source document and independent reporting (SecurityWeek, HSToday, Industrial Cyber, Akin Gump EO tracker); not a duplicate of NSM-10, M-23-02, EO 14412, or EO 14413, all already tracked separately.",deprecated,2026-09-25,"out-of-scope:government (A general National Security Systems cybersecurity governance memorandum; the document never mentions quantum or post-quantum cryptography, s) — timeline scope decision T2; archived, evidence kept",CNSA 2.0,,government,,,,united-states-white-house-nspm-12-published,2026-08-11,,primary,
