product_id,software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
thales-5g-quantum-safe-sim,Thales 5G Quantum-Safe SIM,FIPS 140-3,4772,Thales,IDCore 3230 / 230 Platform,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4772,no_pqc_cert_classical_only,url_authoritative,CMVP #4772: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-5g-quantum-safe-sim,Thales 5G Quantum-Safe SIM,FIPS 140-3,4852,THALES,Safeword3300 Platinum V2F,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4852,no_pqc_cert_classical_only,url_authoritative,CMVP #4852: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-5g-quantum-safe-sim,Thales 5G Quantum-Safe SIM,FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172,no_pqc_cert_classical_only,url_authoritative,CMVP #5172: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-cloud-key-manager,Thales CipherTrust Cloud Key Manager,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,pqc_cert_present,url_authoritative,CMVP #A7358: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7358,2026-05-06
thales-ciphertrust-cloud-key-manager,Thales CipherTrust Cloud Key Manager,FIPS 140-3,4110,Thales,ProtectServer PCIe HSM 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4110,no_pqc_cert_classical_only,url_authoritative,CMVP #4110: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-cloud-key-manager,Thales CipherTrust Cloud Key Manager,FIPS 140-3,4195,Thales,Thales Luna Backup HSM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4195,no_pqc_cert_classical_only,url_authoritative,CMVP #4195: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-cloud-key-manager,Thales CipherTrust Cloud Key Manager,FIPS 140-3,4430,Thales,Thales CipherTrust Manager Core Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4430,no_pqc_cert_classical_only,url_authoritative,CMVP #4430: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-cloud-key-manager,Thales CipherTrust Cloud Key Manager,FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684,no_pqc_cert_classical_only,url_authoritative,CMVP #4684: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-cloud-key-manager,Thales CipherTrust Cloud Key Manager,FIPS 140-3,4962,Thales,Thales Luna G7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4962,no_pqc_cert_classical_only,url_authoritative,CMVP #4962: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-data-security-platform,Thales CipherTrust Data Security Platform,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,pqc_cert_present,url_authoritative,CMVP #A7358: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7358,2026-05-06
thales-ciphertrust-data-security-platform,Thales CipherTrust Data Security Platform,FIPS 140-3,4328,Thales,Thales Cryptovisor K7+ Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4328,no_pqc_cert_classical_only,url_authoritative,CMVP #4328: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-data-security-platform,Thales CipherTrust Data Security Platform,FIPS 140-3,4429,Thales,Thales CipherTrust Cryptographic Provider (CCP),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4429,no_pqc_cert_classical_only,url_authoritative,CMVP #4429: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-data-security-platform,Thales CipherTrust Data Security Platform,FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172,no_pqc_cert_classical_only,url_authoritative,CMVP #5172: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-manager,Thales CipherTrust Manager,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,pqc_cert_present,url_authoritative,CMVP #A7358: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7358,2026-05-06
thales-ciphertrust-manager,Thales CipherTrust Manager,FIPS 140-3,4328,Thales,Thales Cryptovisor K7+ Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4328,no_pqc_cert_classical_only,url_authoritative,CMVP #4328: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-manager,Thales CipherTrust Manager,FIPS 140-3,4429,Thales,Thales CipherTrust Cryptographic Provider (CCP),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4429,no_pqc_cert_classical_only,url_authoritative,CMVP #4429: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-ciphertrust-manager,Thales CipherTrust Manager,FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172,no_pqc_cert_classical_only,url_authoritative,CMVP #5172: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-high-speed-encryptor-hse,Thales High Speed Encryptor (HSE),ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,pqc_cert_present,url_authoritative,CMVP #A7358: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7358,2026-05-06
thales-high-speed-encryptor-hse,Thales High Speed Encryptor (HSE),Common Criteria,cc-trusted-security-filter--tsf--401-huou,Thales Norway AS (Scheme: NO),Trusted Security Filter (TSF) 401,SPHINCS+,"EAL5+,ALC_FLR.3",Active,2025-12-16,https://www.commoncriteriaportal.org/files/epfiles/3AQ 33330 AAAB 938 Security Target Lite TSF 401 Ed. 001.pdf,pqc_cert_present,url_needs_review,CMVP #cc-trusted-security-filter--tsf--401-huou: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-trusted-security-filter--tsf--401-huou,2026-05-06
thales-high-speed-encryptor-hse,Thales High Speed Encryptor (HSE),FIPS 140-3,4065,Thales Alenia Space,Thales Alenia Space cryptographic module for Microsemi RTAX FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4065,no_pqc_cert_classical_only,url_authoritative,CMVP #4065: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-high-speed-encryptor-hse,Thales High Speed Encryptor (HSE),FIPS 140-3,4328,Thales,Thales Cryptovisor K7+ Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4328,no_pqc_cert_classical_only,url_authoritative,CMVP #4328: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-high-speed-encryptor-hse,Thales High Speed Encryptor (HSE),FIPS 140-3,4327,Thales,Thales Cryptovisor K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4327,no_pqc_cert_classical_only,url_authoritative,CMVP #4327: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-high-speed-encryptor-hse,Thales High Speed Encryptor (HSE),FIPS 140-3,4429,Thales,Thales CipherTrust Cryptographic Provider (CCP),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4429,no_pqc_cert_classical_only,url_authoritative,CMVP #4429: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-high-speed-encryptor-hse,Thales High Speed Encryptor (HSE),FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172,no_pqc_cert_classical_only,url_authoritative,CMVP #5172: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-cloud-hsm-dpod,Thales Luna Cloud HSM (DPoD),ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,pqc_cert_present,url_authoritative,CMVP #A7358: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7358,2026-05-06
thales-luna-cloud-hsm-dpod,Thales Luna Cloud HSM (DPoD),FIPS 140-3,4110,Thales,ProtectServer PCIe HSM 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4110,no_pqc_cert_classical_only,url_authoritative,CMVP #4110: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-cloud-hsm-dpod,Thales Luna Cloud HSM (DPoD),FIPS 140-3,4195,Thales,Thales Luna Backup HSM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4195,no_pqc_cert_classical_only,url_authoritative,CMVP #4195: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-cloud-hsm-dpod,Thales Luna Cloud HSM (DPoD),FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684,no_pqc_cert_classical_only,url_authoritative,CMVP #4684: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-cloud-hsm-dpod,Thales Luna Cloud HSM (DPoD),FIPS 140-3,4962,Thales,Thales Luna G7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4962,no_pqc_cert_classical_only,url_authoritative,CMVP #4962: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-cloud-hsm-dpod,Thales Luna Cloud HSM (DPoD),FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172,no_pqc_cert_classical_only,url_authoritative,CMVP #5172: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-hsm,Thales Luna HSM,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,pqc_cert_present,url_authoritative,CMVP #A7358: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7358,2026-05-06
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,4110,Thales,ProtectServer PCIe HSM 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4110,no_pqc_cert_classical_only,url_authoritative,CMVP #4110: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,4195,Thales,Thales Luna Backup HSM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4195,no_pqc_cert_classical_only,url_authoritative,CMVP #4195: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684,no_pqc_cert_classical_only,url_authoritative,CMVP #4684: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,4962,Thales,Thales Luna G7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4962,no_pqc_cert_classical_only,url_authoritative,CMVP #4962: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172,no_pqc_cert_classical_only,url_authoritative,CMVP #5172: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-luna-t-series-hsm,Thales Luna T-Series HSM,ACVP,A7457,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20235,pqc_cert_present,url_authoritative,CMVP #A7457: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7457,2026-05-06
thales-luna-t-series-hsm,Thales Luna T-Series HSM,ACVP,A7458,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20236,pqc_cert_present,url_authoritative,CMVP #A7458: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7458,2026-05-06
thales-luna-t-series-hsm,Thales Luna T-Series HSM,ACVP,A7879,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20680,pqc_cert_present,url_authoritative,CMVP #A7879: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7879,2026-05-06
thales-luna-t-series-hsm,Thales Luna T-Series HSM,ACVP,A7880,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20679,pqc_cert_present,url_authoritative,CMVP #A7880: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7880,2026-05-06
thales-luna-t-series-hsm,Thales Luna T-Series HSM,FIPS 140-3,3898,Thales Trusted Cyber Technologies,Luna T7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3898,no_pqc_cert_classical_only,url_authoritative,CMVP #3898: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-mistral-encryptor,Thales MISTRAL Encryptor,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,pqc_cert_present,url_authoritative,CMVP #A7358: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7358,2026-05-06
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,4065,Thales Alenia Space,Thales Alenia Space cryptographic module for Microsemi RTAX FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4065,no_pqc_cert_classical_only,url_authoritative,CMVP #4065: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,4328,Thales,Thales Cryptovisor K7+ Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4328,no_pqc_cert_classical_only,url_authoritative,CMVP #4328: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,4327,Thales,Thales Cryptovisor K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4327,no_pqc_cert_classical_only,url_authoritative,CMVP #4327: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,4429,Thales,Thales CipherTrust Cryptographic Provider (CCP),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4429,no_pqc_cert_classical_only,url_authoritative,CMVP #4429: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172,no_pqc_cert_classical_only,url_authoritative,CMVP #5172: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,pqc_cert_present,url_authoritative,CMVP #A7358: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7358,2026-05-06
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--p5wh,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf,pqc_cert_present,url_needs_review,CMVP #cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--p5wh: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--p5wh,2026-05-06
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--zkpf,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf,pqc_cert_present,url_needs_review,CMVP #cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--zkpf: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--zkpf,2026-05-06
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--kmz3,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",Active,2026-02-05,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf,pqc_cert_present,url_needs_review,CMVP #cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--kmz3: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--kmz3,2026-05-06
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4480,Thales,eToken 5110+ FIPS,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4480,no_pqc_cert_classical_only,url_authoritative,CMVP #4480: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
