product_id,software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,cpe_coverage_flag,data_quality_notes,deprecated_at,deprecated_reason
samsung-s3sse2a-ese,Samsung S3SSE2A eSE,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Samsung S3SSE2A eSE' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
samsung-sds-s-cape-pqc-platform,Samsung SDS S-CAPE PQC Platform,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Samsung SDS S-CAPE PQC Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sandboxaq-aqtive-guard,SandboxAQ AQtive Guard,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SandboxAQ AQtive Guard' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sandboxaq-sandwich,SandboxAQ Sandwich,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SandboxAQ Sandwich' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sap-cryptographic-library,SAP Cryptographic Library,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SAP Cryptographic Library' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sap-cryptographic-library-8-6-pqc,SAP Cryptographic Library 8.6 PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SAP Cryptographic Library 8.6 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
scality-ring9,Scality RING9,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Scality RING9' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sealsq-qs7001,SEALSQ QS7001,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SEALSQ QS7001' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sealsq-quantum-shield,SEALSQ Quantum Shield,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SEALSQ Quantum Shield' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sealsq-qvault-tpm,SEALSQ QVault TPM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SEALSQ QVault TPM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sectigo-2026-predictions,Sectigo 2026 Predictions,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Sectigo 2026 Predictions' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sectigo-cert-manager-2026,Sectigo Cert Manager 2026,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Sectigo Cert Manager 2026' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sectigo-certificate-manager,Sectigo Certificate Manager,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Sectigo Certificate Manager' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sectigo-certificate-manager-scm,Sectigo Certificate Manager (SCM),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Sectigo Certificate Manager (SCM)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
secunet-sina-pqc-components,Secunet SINA PQC Components,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Secunet SINA PQC Components' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
secure-ic-securyzr,Secure-IC Securyzr,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Secure-IC Securyzr' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
securosys-cloudhsm,Securosys CloudHSM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Securosys CloudHSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
securosys-primus-cybervault-pqc,Securosys Primus CyberVault PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Securosys Primus CyberVault PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
securosys-primus-hsm,Securosys Primus HSM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Securosys Primus HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
senetas-cn7000-series,Senetas CN7000 Series,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Senetas CN7000 Series' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sequoia-pgp-pqc,Sequoia-PGP PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Sequoia-PGP PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
session-protocol-v2-pqc,Session Protocol V2 PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Session Protocol V2 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
siemens-sinema-remote-connect,Siemens SINEMA Remote Connect,cpe:2.3:a:siemens:sinema_remote_connect:-:*:*:*:*:*:*:*,siemens,sinema_remote_connect,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=siemens%20sinema%20remote%20connect,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
signal,Signal,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Signal' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
signiant-media-shuttle,Signiant Media Shuttle,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Signiant Media Shuttle' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
signquantum-pqc-e-signature,SignQuantum PQC E-Signature,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SignQuantum PQC E-Signature' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
signserver,SignServer,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SignServer' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sigstore-cosign,sigstore/cosign,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'sigstore/cosign' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
simplex-chat-pqc,SimpleX Chat PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SimpleX Chat PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
singtel-quantum-safe-network,Singtel Quantum-Safe Network,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Singtel Quantum-Safe Network' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sk-telecom-5g-pqc-sim,SK Telecom 5G PQC SIM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SK Telecom 5G PQC SIM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
smallstep-certificate-authority,smallstep Certificate Authority,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'smallstep Certificate Authority' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
snort-ids-ips,Snort IDS/IPS,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Snort IDS/IPS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
soc-2-quantum-trust-criteria,SOC 2 (Quantum Trust Criteria),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SOC 2 (Quantum Trust Criteria)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
softhsm2,SoftHSM2,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SoftHSM2' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
solana,Solana,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Solana' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sonatype-nexus,Sonatype Nexus,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Sonatype Nexus' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
soti-mobicontrol,SOTI MobiControl,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SOTI MobiControl' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sphereon-ssi-sdk,Sphereon SSI SDK,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Sphereon SSI SDK' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
spherity-caro-pharma-pqc,Spherity CARO Pharma PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Spherity CARO Pharma PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
splunk-enterprise,Splunk Enterprise,cpe:2.3:a:splunk:splunk:6.1.3:*:*:*:enterprise:*:*:*,splunk,splunk,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=splunk%20enterprise,2026-04-01,cpe_partial_match,Partial CPE match for 'Splunk Enterprise'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=splunk%20enterprise.,,
spring-security-oauth2,Spring Security OAuth2,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Spring Security OAuth2' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
spruceid,SpruceID,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SpruceID' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sql-server-tde-always-encrypted,SQL Server TDE/Always Encrypted,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SQL Server TDE/Always Encrypted' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sslyze,SSLyze,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SSLyze' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
stmicroelectronics-st33ktpm,STMicroelectronics ST33KTPM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'STMicroelectronics ST33KTPM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
stmicroelectronics-x-cube-pqc,STMicroelectronics X-CUBE-PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'STMicroelectronics X-CUBE-PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
strongswan,strongSwan,cpe:2.3:a:strongswan:strongswan:2.1.2:*:*:*:*:*:*:*,strongswan,strongswan,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=strongswan%20strongswan,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
stv-post-quantum-secure-drones,STV Post-Quantum Secure Drones,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'STV Post-Quantum Secure Drones' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
sui,Sui,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Sui' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
supercop,SUPERCOP,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SUPERCOP' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
surfshark,Surfshark,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Surfshark' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
suricata-ids-ips,Suricata IDS/IPS,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Suricata IDS/IPS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
suse-linux-enterprise-server-sles,SUSE Linux Enterprise Server (SLES),cpe:2.3:o:suse:linux_enterprise_server:12:*:*:*:ltss:*:*:*,suse,linux_enterprise_server,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=suse%20linux%20enterprise%20server%20%28sles%29,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
swift-quantum-safe-messaging,SWIFT Quantum-Safe Messaging,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'SWIFT Quantum-Safe Messaging' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
tailscale-pqc,Tailscale PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Tailscale PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
taurus-sa,Taurus SA,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Taurus SA' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
telegram,Telegram,cpe:2.3:a:telegram_desktop:telegram_desktop:0.10.19:*:*:*:*:*:*:*,telegram_desktop,telegram_desktop,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=telegram%20telegram,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
teleport-access-platform,Teleport Access Platform,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Teleport Access Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
tenable-nessus-professional,Tenable Nessus Professional,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Tenable Nessus Professional' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
testssl-sh,testssl.sh,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'testssl.sh' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-5g-quantum-safe-sim,Thales 5G Quantum-Safe SIM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales 5G Quantum-Safe SIM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-ciphertrust-cloud-key-manager,Thales CipherTrust Cloud Key Manager,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales CipherTrust Cloud Key Manager' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-ciphertrust-data-security-platform,Thales CipherTrust Data Security Platform,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales CipherTrust Data Security Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-ciphertrust-manager,Thales CipherTrust Manager,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales CipherTrust Manager' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-high-speed-encryptor-hse,Thales High Speed Encryptor (HSE),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales High Speed Encryptor (HSE)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-luna-cloud-hsm-dpod,Thales Luna Cloud HSM (DPoD),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales Luna Cloud HSM (DPoD)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-luna-hsm,Thales Luna HSM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales Luna HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-luna-t-series-hsm,Thales Luna T-Series HSM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales Luna T-Series HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-mistral-encryptor,Thales MISTRAL Encryptor,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales MISTRAL Encryptor' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales MultiApp 5.2 Premium PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thales-payshield-10k,Thales payShield 10K,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thales payShield 10K' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
threema-pqc,Threema PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Threema PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
thunderbird-pqc-openpgp,Thunderbird PQC (OpenPGP),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Thunderbird PQC (OpenPGP)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
tianocore-edk2-uefi-firmware,TianoCore EDK2 (UEFI Firmware),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'TianoCore EDK2 (UEFI Firmware)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
tii-pqc-library-uae,TII PQC Library (UAE),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'TII PQC Library (UAE)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
tiktok-pqc-data-protection,TikTok PQC Data Protection,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'TikTok PQC Data Protection' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
toppan-securebridge-hpki-pqc,TOPPAN SecureBridge HPKI PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'TOPPAN SecureBridge HPKI PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
tor-browser,Tor Browser,cpe:2.3:a:tor_browser_the_short_guide_project:tor_browser_the_short_guide:0.1:*:*:*:*:android:*:*,tor_browser_the_short_guide_project,tor_browser_the_short_guide,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=tor%20browser,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
toshiba-integrated-pqc-qkd-platform,Toshiba Integrated PQC-QKD Platform,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Toshiba Integrated PQC-QKD Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
toshiba-qkd-system,Toshiba QKD System,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Toshiba QKD System' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
traefik,Traefik,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Traefik' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
trezor-safe-7-pqc,Trezor Safe 7 PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Trezor Safe 7 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
trustcloud-quantum-vault,TrustCloud Quantum Vault,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'TrustCloud Quantum Vault' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
tuta-mail,Tuta Mail,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Tuta Mail' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
u-boot,U-Boot,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'U-Boot' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ubuntu-24-04-lts,Ubuntu 24.04 LTS,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Ubuntu 24.04 LTS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
